"Date" "Value"
"2014-04-26" NA
"2014-04-27" NA
"2014-04-28" NA
"2014-04-29" NA
"2014-04-30" NA
"2014-05-01" NA
"2014-05-02" NA
"2014-05-03" NA
"2014-05-04" NA
"2014-05-05" NA
"2014-05-06" NA
"2014-05-07" NA
"2014-05-08" NA
"2014-05-09" NA
"2014-05-10" NA
"2014-05-11" NA
"2014-05-12" NA
"2014-05-13" NA
"2014-05-14" NA
"2014-05-15" NA
"2014-05-16" NA
"2014-05-17" NA
"2014-05-18" NA
"2014-05-19" NA
"2014-05-20" NA
"2014-05-21" NA
"2014-05-22" NA
"2014-05-23" NA
"2014-05-24" NA
"2014-05-25" NA
"2014-05-26" NA
"2014-05-27" NA
"2014-05-28" NA
"2014-05-29" NA
"2014-05-30" NA
"2014-05-31" NA
"2014-06-01" NA
"2014-06-02" NA
"2014-06-03" NA
"2014-06-04" NA
"2014-06-05" NA
"2014-06-06" NA
"2014-06-07" NA
"2014-06-08" NA
"2014-06-09" NA
"2014-06-10" NA
"2014-06-11" NA
"2014-06-12" NA
"2014-06-13" NA
"2014-06-14" NA
"2014-06-15" NA
"2014-06-16" NA
"2014-06-17" NA
"2014-06-18" NA
"2014-06-19" NA
"2014-06-20" NA
"2014-06-21" NA
"2014-06-22" NA
"2014-06-23" NA
"2014-06-24" NA
"2014-06-25" NA
"2014-06-26" NA
"2014-06-27" NA
"2014-06-28" NA
"2014-06-29" NA
"2014-06-30" NA
"2014-07-01" NA
"2014-07-02" NA
"2014-07-03" NA
"2014-07-04" NA
"2014-07-05" NA
"2014-07-06" NA
"2014-07-07" NA
"2014-07-08" NA
"2014-07-09" NA
"2014-07-10" NA
"2014-07-11" NA
"2014-07-12" NA
"2014-07-13" NA
"2014-07-14" NA
"2014-07-15" NA
"2014-07-16" NA
"2014-07-17" NA
"2014-07-18" NA
"2014-07-19" NA
"2014-07-20" NA
"2014-07-21" NA
"2014-07-22" NA
"2014-07-23" NA
"2014-07-24" NA
"2014-07-25" NA
"2014-07-26" NA
"2014-07-27" NA
"2014-07-28" NA
"2014-07-29" NA
"2014-07-30" NA
"2014-07-31" NA
"2014-08-01" NA
"2014-08-02" NA
"2014-08-03" NA
"2014-08-04" NA
"2014-08-05" NA
"2014-08-06" NA
"2014-08-07" 29.6
"2014-08-08" NA
"2014-08-09" NA
"2014-08-10" NA
"2014-08-11" NA
"2014-08-12" NA
"2014-08-13" NA
"2014-08-14" NA
"2014-08-15" NA
"2014-08-16" NA
"2014-08-17" NA
"2014-08-18" NA
"2014-08-19" NA
"2014-08-20" NA
"2014-08-21" NA
"2014-08-22" NA
"2014-08-23" NA
"2014-08-24" NA
"2014-08-25" NA
"2014-08-26" NA
"2014-08-27" NA
"2014-08-28" NA
"2014-08-29" NA
"2014-08-30" NA
"2014-08-31" NA
"2014-09-01" NA
"2014-09-02" NA
"2014-09-03" NA
"2014-09-04" NA
"2014-09-05" NA
"2014-09-06" NA
"2014-09-07" NA
"2014-09-08" NA
"2014-09-09" NA
"2014-09-10" NA
"2014-09-11" NA
"2014-09-12" NA
"2014-09-13" NA
"2014-09-14" NA
"2014-09-15" NA
"2014-09-16" NA
"2014-09-17" NA
"2014-09-18" NA
"2014-09-19" NA
"2014-09-20" NA
"2014-09-21" NA
"2014-09-22" NA
"2014-09-23" NA
"2014-09-24" NA
"2014-09-25" NA
"2014-09-26" NA
"2014-09-27" NA
"2014-09-28" NA
"2014-09-29" NA
"2014-09-30" NA
"2014-10-01" NA
"2014-10-02" NA
"2014-10-03" NA
"2014-10-04" NA
"2014-10-05" NA
"2014-10-06" NA
"2014-10-07" NA
"2014-10-08" NA
"2014-10-09" NA
"2014-10-10" NA
"2014-10-11" NA
"2014-10-12" NA
"2014-10-13" NA
"2014-10-14" NA
"2014-10-15" NA
"2014-10-16" NA
"2014-10-17" NA
"2014-10-18" NA
"2014-10-19" NA
"2014-10-20" NA
"2014-10-21" NA
"2014-10-22" NA
"2014-10-23" NA
"2014-10-24" NA
"2014-10-25" NA
"2014-10-26" NA
"2014-10-27" NA
"2014-10-28" NA
"2014-10-29" NA
"2014-10-30" NA
"2014-10-31" NA
"2014-11-01" NA
"2014-11-02" NA
"2014-11-03" NA
"2014-11-04" NA
"2014-11-05" NA
"2014-11-06" NA
"2014-11-07" NA
"2014-11-08" NA
"2014-11-09" NA
"2014-11-10" NA
"2014-11-11" NA
"2014-11-12" NA
"2014-11-13" NA
"2014-11-14" NA
"2014-11-15" NA
"2014-11-16" NA
"2014-11-17" NA
"2014-11-18" NA
"2014-11-19" NA
"2014-11-20" NA
"2014-11-21" NA
"2014-11-22" NA
"2014-11-23" NA
"2014-11-24" NA
"2014-11-25" NA
"2014-11-26" NA
"2014-11-27" NA
"2014-11-28" NA
"2014-11-29" NA
"2014-11-30" NA
"2014-12-01" NA
"2014-12-02" NA
"2014-12-03" NA
"2014-12-04" NA
"2014-12-05" NA
"2014-12-06" NA
"2014-12-07" NA
"2014-12-08" NA
"2014-12-09" NA
"2014-12-10" NA
"2014-12-11" NA
"2014-12-12" NA
"2014-12-13" NA
"2014-12-14" NA
"2014-12-15" NA
"2014-12-16" NA
"2014-12-17" NA
"2014-12-18" NA
"2014-12-19" NA
"2014-12-20" NA
"2014-12-21" NA
"2014-12-22" NA
"2014-12-23" NA
"2014-12-24" NA
"2014-12-25" NA
"2014-12-26" NA
"2014-12-27" NA
"2014-12-28" NA
"2014-12-29" NA
"2014-12-30" NA
"2014-12-31" NA
"2015-01-01" NA
"2015-01-02" NA
"2015-01-03" NA
"2015-01-04" NA
"2015-01-05" NA
"2015-01-06" NA
"2015-01-07" NA
"2015-01-08" NA
"2015-01-09" NA
"2015-01-10" NA
"2015-01-11" NA
"2015-01-12" NA
"2015-01-13" NA
"2015-01-14" NA
"2015-01-15" NA
"2015-01-16" NA
"2015-01-17" NA
"2015-01-18" NA
"2015-01-19" NA
"2015-01-20" NA
"2015-01-21" NA
"2015-01-22" NA
"2015-01-23" NA
"2015-01-24" NA
"2015-01-25" NA
"2015-01-26" NA
"2015-01-27" NA
"2015-01-28" NA
"2015-01-29" NA
"2015-01-30" NA
"2015-01-31" NA
"2015-02-01" NA
"2015-02-02" NA
"2015-02-03" NA
"2015-02-04" NA
"2015-02-05" NA
"2015-02-06" NA
"2015-02-07" NA
"2015-02-08" NA
"2015-02-09" NA
"2015-02-10" NA
"2015-02-11" NA
"2015-02-12" NA
"2015-02-13" NA
"2015-02-14" NA
"2015-02-15" NA
"2015-02-16" NA
"2015-02-17" NA
"2015-02-18" NA
"2015-02-19" NA
"2015-02-20" NA
"2015-02-21" NA
"2015-02-22" NA
"2015-02-23" NA
"2015-02-24" NA
"2015-02-25" NA
"2015-02-26" NA
"2015-02-27" NA
"2015-02-28" NA
"2015-03-01" NA
"2015-03-02" NA
"2015-03-03" NA
"2015-03-04" NA
"2015-03-05" NA
"2015-03-06" NA
"2015-03-07" NA
"2015-03-08" NA
"2015-03-09" NA
"2015-03-10" NA
"2015-03-11" NA
"2015-03-12" NA
"2015-03-13" NA
"2015-03-14" NA
"2015-03-15" NA
"2015-03-16" NA
"2015-03-17" NA
"2015-03-18" NA
"2015-03-19" NA
"2015-03-20" NA
"2015-03-21" NA
"2015-03-22" NA
"2015-03-23" NA
"2015-03-24" NA
"2015-03-25" NA
"2015-03-26" NA
"2015-03-27" NA
"2015-03-28" NA
"2015-03-29" NA
"2015-03-30" NA
"2015-03-31" NA
"2015-04-01" NA
"2015-04-02" NA
"2015-04-03" NA
"2015-04-04" NA
"2015-04-05" NA
"2015-04-06" NA
"2015-04-07" NA
"2015-04-08" NA
"2015-04-09" NA
"2015-04-10" NA
"2015-04-11" NA
"2015-04-12" NA
"2015-04-13" NA
"2015-04-14" NA
"2015-04-15" NA
"2015-04-16" 27.5
"2015-04-17" 23.3
"2015-04-18" 22.9
"2015-04-19" 24.5
"2015-04-20" 24.6
"2015-04-21" 23.1
"2015-04-22" 24.6
"2015-04-23" 24.1
"2015-04-24" 24.4
"2015-04-25" 22.6
"2015-04-26" 24.2
"2015-04-27" 23.9
"2015-04-28" 25.9
"2015-04-29" 21.6
"2015-04-30" 20.7
"2015-05-01" 21.3
"2015-05-02" 22.2
"2015-05-03" 21.7
"2015-05-04" 21.7
"2015-05-05" 21.8
"2015-05-06" 21.2
"2015-05-07" 23.1
"2015-05-08" 22.7
"2015-05-09" 24.8
"2015-05-10" 24.7
"2015-05-11" 24.8
"2015-05-12" 24.5
"2015-05-13" 23.7
"2015-05-14" 22.7
"2015-05-15" 23.2
"2015-05-16" 23.8
"2015-05-17" 23.3
"2015-05-18" 23.2
"2015-05-19" 22.7
"2015-05-20" 23
"2015-05-21" 23.7
"2015-05-22" 24.4
"2015-05-23" 23.2
"2015-05-24" 23.5
"2015-05-25" 24.1
"2015-05-26" 24
"2015-05-27" 23.6
"2015-05-28" 22.9
"2015-05-29" 22.2
"2015-05-30" 23.3
"2015-05-31" 22.4
"2015-06-01" 22.4
"2015-06-02" 22.7
"2015-06-03" 22.8
"2015-06-04" 23.4
"2015-06-05" 23.3
"2015-06-06" 22.7
"2015-06-07" 21.8
"2015-06-08" 22.5
"2015-06-09" 22.7
"2015-06-10" 23.1
"2015-06-11" 23.4
"2015-06-12" 22.2
"2015-06-13" 23.8
"2015-06-14" 23.8
"2015-06-15" 23.3
"2015-06-16" 23
"2015-06-17" 24.8
"2015-06-18" 23.8
"2015-06-19" 24.1
"2015-06-20" 25
"2015-06-21" 24.2
"2015-06-22" 23.3
"2015-06-23" 21.8
"2015-06-24" 21.8
"2015-06-25" 22.1
"2015-06-26" 23
"2015-06-27" 23.7
"2015-06-28" 22.8
"2015-06-29" 22.8
"2015-06-30" 22.7
"2015-07-01" 23.6
"2015-07-02" 22.5
"2015-07-03" 23.6
"2015-07-04" 24.1
"2015-07-05" 22.5
"2015-07-06" 23.5
"2015-07-07" 23
"2015-07-08" 23
"2015-07-09" 22.1
"2015-07-10" 22.6
"2015-07-11" 21.9
"2015-07-12" 22.9
"2015-07-13" 23.7
"2015-07-14" 21.9
"2015-07-15" 22.6
"2015-07-16" 22.1
"2015-07-17" 22.8
"2015-07-18" 22.3
"2015-07-19" 22.8
"2015-07-20" 22.7
"2015-07-21" 22.6
"2015-07-22" 23.6
"2015-07-23" 24.1
"2015-07-24" 23.4
"2015-07-25" 22.3
"2015-07-26" 22.6
"2015-07-27" 23.3
"2015-07-28" 23.8
"2015-07-29" 23.4
"2015-07-30" 22.1
"2015-07-31" 21.5
"2015-08-01" 22.8
"2015-08-02" 22.7
"2015-08-03" 22.9
"2015-08-04" 23
"2015-08-05" 23
"2015-08-06" 23
"2015-08-07" 23.1
"2015-08-08" 23.3
"2015-08-09" 23.6
"2015-08-10" 23
"2015-08-11" 21.9
"2015-08-12" 22.2
"2015-08-13" NA
"2015-08-14" NA
"2015-08-15" NA
"2015-08-16" NA
"2015-08-17" NA
"2015-08-18" NA
"2015-08-19" NA
"2015-08-20" NA
"2015-08-21" NA
"2015-08-22" NA
"2015-08-23" NA
"2015-08-24" NA
"2015-08-25" 22.7
"2015-08-26" 21.5
"2015-08-27" 22
"2015-08-28" 22.8
"2015-08-29" 22.6
"2015-08-30" 23
"2015-08-31" 23.9
"2015-09-01" 22.4
"2015-09-02" 23.5
"2015-09-03" 22.6
"2015-09-04" 22.4
"2015-09-05" 22.5
"2015-09-06" 22.7
"2015-09-07" 23.1
"2015-09-08" 22.5
"2015-09-09" 24
"2015-09-10" 23.8
"2015-09-11" 24.1
"2015-09-12" 24
"2015-09-13" 21.6
"2015-09-14" 21.7
"2015-09-15" 22.8
"2015-09-16" 23.4
"2015-09-17" 22.9
"2015-09-18" 22.5
"2015-09-19" 22.5
"2015-09-20" 22.6
"2015-09-21" 23.8
"2015-09-22" 22.7
"2015-09-23" 21.6
"2015-09-24" 21.7
"2015-09-25" 22.8
"2015-09-26" 22.8
"2015-09-27" 22.6
"2015-09-28" 23.6
"2015-09-29" 24.5
"2015-09-30" 23.4
"2015-10-01" 23.8
"2015-10-02" 22.2
"2015-10-03" 21
"2015-10-04" 22.7
"2015-10-05" 22.9
"2015-10-06" 20.4
"2015-10-07" 20.9
"2015-10-08" 22.6
"2015-10-09" 22.9
"2015-10-10" 24
"2015-10-11" 22.2
"2015-10-12" 22.8
"2015-10-13" 23
"2015-10-14" 22.9
"2015-10-15" 22.2
"2015-10-16" 23.1
"2015-10-17" 22.5
"2015-10-18" 23.8
"2015-10-19" 23.8
"2015-10-20" 24.1
"2015-10-21" 24.2
"2015-10-22" 24.2
"2015-10-23" 23.9
"2015-10-24" 22.5
"2015-10-25" 25.7
"2015-10-26" 23.1
"2015-10-27" 22.3
"2015-10-28" 23.9
"2015-10-29" 23.6
"2015-10-30" 23.6
"2015-10-31" 24.2
"2015-11-01" 24.7
"2015-11-02" 22.7
"2015-11-03" 22.7
"2015-11-04" 22.6
"2015-11-05" 21.8
"2015-11-06" 22
"2015-11-07" 22.6
"2015-11-08" 23.4
"2015-11-09" 22.9
"2015-11-10" 22.5
"2015-11-11" 22.6
"2015-11-12" 22.9
"2015-11-13" 22.9
"2015-11-14" 22.5
"2015-11-15" 22.3
"2015-11-16" 22.7
"2015-11-17" 23
"2015-11-18" 22.7
"2015-11-19" 23.6
"2015-11-20" 23.6
"2015-11-21" 23.2
"2015-11-22" 22.8
"2015-11-23" 22.9
"2015-11-24" 22.7
"2015-11-25" 22.4
"2015-11-26" 21.7
"2015-11-27" 21.5
"2015-11-28" 21.9
"2015-11-29" 20.9
"2015-11-30" 20
"2015-12-01" 18.8
"2015-12-02" 19.6
"2015-12-03" 21
"2015-12-04" 20.1
"2015-12-05" 20.6
"2015-12-06" 20.6
"2015-12-07" 21.1
"2015-12-08" 21.4
"2015-12-09" 20.3
"2015-12-10" 21.5
"2015-12-11" 21.6
"2015-12-12" 21.7
"2015-12-13" 23.1
"2015-12-14" 22.3
"2015-12-15" 22.6
"2015-12-16" 23.1
"2015-12-17" 23.1
"2015-12-18" 22.5
"2015-12-19" 21.3
"2015-12-20" 21.4
"2015-12-21" 21.6
"2015-12-22" 22.5
"2015-12-23" 21.6
"2015-12-24" 22.7
"2015-12-25" 23.4
"2015-12-26" 21.7
"2015-12-27" 22.4
"2015-12-28" 20.9
"2015-12-29" 21.4
"2015-12-30" 22.1
"2015-12-31" 22.4
"2016-01-01" 21.9
"2016-01-02" 20.6
"2016-01-03" 20.6
"2016-01-04" 19.8
"2016-01-05" 19.1
"2016-01-06" 17.4
"2016-01-07" 18
"2016-01-08" 20.8
"2016-01-09" 19.1
"2016-01-10" 19.9
"2016-01-11" 19.6
"2016-01-12" 19.1
"2016-01-13" 20.7
"2016-01-14" 19.8
"2016-01-15" 19.9
"2016-01-16" 21.6
"2016-01-17" 17.2
"2016-01-18" 15.1
"2016-01-19" 18.4
"2016-01-20" 18.8
"2016-01-21" 19.2
"2016-01-22" 17.5
"2016-01-23" 16.3
"2016-01-24" 11.8
"2016-01-25" 11.8
"2016-01-26" 17.1
"2016-01-27" 18.5
"2016-01-28" 17
"2016-01-29" 16.9
"2016-01-30" 16.6
"2016-01-31" 16.3
"2016-02-01" 19
"2016-02-02" 21.1
"2016-02-03" 20.9
"2016-02-04" 18.6
"2016-02-05" 17.6
"2016-02-06" 17.7
"2016-02-07" 14.3
"2016-02-08" 13.3
"2016-02-09" 15.3
"2016-02-10" 15.8
"2016-02-11" 15.2
"2016-02-12" 15.8
"2016-02-13" 17.8
"2016-02-14" 16.8
"2016-02-15" 17.4
"2016-02-16" 20.4
"2016-02-17" 21.5
"2016-02-18" 21.7
"2016-02-19" 22.3
"2016-02-20" 20.4
"2016-02-21" 19.6
"2016-02-22" 19.4
"2016-02-23" 19.1
"2016-02-24" 17.4
"2016-02-25" 16.7
"2016-02-26" 15.3
"2016-02-27" 18
"2016-02-28" 18.4
"2016-02-29" 18.4
"2016-03-01" 18
"2016-03-02" 18.5
"2016-03-03" 20.8
"2016-03-04" 20.6
"2016-03-05" 20.8
"2016-03-06" 21.2
"2016-03-07" 20.8
"2016-03-08" 22.7
"2016-03-09" 22.3
"2016-03-10" 23.5
"2016-03-11" 22.4
"2016-03-12" 22.6
"2016-03-13" 22.7
"2016-03-14" 23.1
"2016-03-15" 22.2
"2016-03-16" 22
"2016-03-17" 22.6
"2016-03-18" 23
"2016-03-19" 22.1
"2016-03-20" 21.3
"2016-03-21" 19.5
"2016-03-22" 18.2
"2016-03-23" 17.4
"2016-03-24" 22
"2016-03-25" 21.5
"2016-03-26" 22.2
"2016-03-27" 22.6
"2016-03-28" 21.3
"2016-03-29" 23.2
"2016-03-30" 23.3
"2016-03-31" 24.1
"2016-04-01" 24.8
"2016-04-02" 23.2
"2016-04-03" 21
"2016-04-04" 21
"2016-04-05" 21.2
"2016-04-06" 21.5
"2016-04-07" 20.6
"2016-04-08" 21.2
"2016-04-09" 23.1
"2016-04-10" 21.4
"2016-04-11" 22.2
"2016-04-12" 22.2
"2016-04-13" 22
"2016-04-14" 21.5
"2016-04-15" 23.2
"2016-04-16" 23.4
"2016-04-17" 23.6
"2016-04-18" 25.2
"2016-04-19" 21.2
"2016-04-20" 20.5
"2016-04-21" 23.8
"2016-04-22" 21.4
"2016-04-23" 21.6
"2016-04-24" 22.6
"2016-04-25" 22.8
"2016-04-26" 24.4
"2016-04-27" 24.3
"2016-04-28" 25.7
"2016-04-29" 26
"2016-04-30" 25.7
"2016-05-01" 26.1
"2016-05-02" 26.2
"2016-05-03" 24.2
"2016-05-04" 24.9
"2016-05-05" 23.3
"2016-05-06" 20.2
"2016-05-07" 19.7
"2016-05-08" 19.4
"2016-05-09" 22.1
"2016-05-10" 23.4
"2016-05-11" 23.9
"2016-05-12" 23
"2016-05-13" 22.6
"2016-05-14" 22.3
"2016-05-15" 23.6
"2016-05-16" 23.6
"2016-05-17" 24.1
"2016-05-18" 24.3
"2016-05-19" 23.7
"2016-05-20" 25.7
"2016-05-21" 24.8
"2016-05-22" 25.4
"2016-05-23" 23.9
"2016-05-24" 24.7
"2016-05-25" 25.8
"2016-05-26" 25.6
"2016-05-27" 23.9
"2016-05-28" 24.6
"2016-05-29" 24.6
"2016-05-30" 25.9
"2016-05-31" 25.4
"2016-06-01" 24.9
"2016-06-02" 24.8
"2016-06-03" 23.2
"2016-06-04" 23.3
"2016-06-05" 23.1
"2016-06-06" 23.2
"2016-06-07" 23.5
"2016-06-08" 24.2
"2016-06-09" 23
"2016-06-10" 23.6
"2016-06-11" 22.3
"2016-06-12" 21.9
"2016-06-13" 22.8
"2016-06-14" 23.1
"2016-06-15" 24.1
"2016-06-16" 22.6
"2016-06-17" 21.9
"2016-06-18" 22.9
"2016-06-19" 21.9
"2016-06-20" 23.7
"2016-06-21" 23
"2016-06-22" 22.3
"2016-06-23" 22.3
"2016-06-24" 23.7
"2016-06-25" 23.9
"2016-06-26" 23.7
"2016-06-27" 23
"2016-06-28" 22.2
"2016-06-29" 21.9
"2016-06-30" 22.4
"2016-07-01" 23.2
"2016-07-02" 24.2
"2016-07-03" 23
"2016-07-04" 24.9
"2016-07-05" 23.9
"2016-07-06" 23.2
"2016-07-07" 23.8
"2016-07-08" 24.4
"2016-07-09" 24
"2016-07-10" 22.9
"2016-07-11" 22.6
"2016-07-12" 24
"2016-07-13" 23.7
"2016-07-14" 23.6
"2016-07-15" 21.9
"2016-07-16" 22.5
"2016-07-17" 22.9
"2016-07-18" 22
"2016-07-19" 21.5
"2016-07-20" 21.9
"2016-07-21" 22.1
"2016-07-22" 21.9
"2016-07-23" 22.3
"2016-07-24" 22.9
"2016-07-25" 21.3
"2016-07-26" 23.4
"2016-07-27" 23.8
"2016-07-28" 23.6
"2016-07-29" 22.8
"2016-07-30" 23.5
"2016-07-31" 22.2
"2016-08-01" 20.8
"2016-08-02" 22
"2016-08-03" 22.8
"2016-08-04" 22.8
"2016-08-05" 23
"2016-08-06" 23.2
"2016-08-07" 24.3
"2016-08-08" 23.8
"2016-08-09" 23
"2016-08-10" 24.2
"2016-08-11" 24.4
"2016-08-12" 24
"2016-08-13" 22.4
"2016-08-14" 22.7
"2016-08-15" 22.8
"2016-08-16" 23
"2016-08-17" 23.9
"2016-08-18" 23.2
"2016-08-19" 22.9
"2016-08-20" 24.1
"2016-08-21" 24.5
"2016-08-22" 23.8
"2016-08-23" 22.9
"2016-08-24" 21.2
"2016-08-25" 22
"2016-08-26" 23.3
"2016-08-27" 22.7
"2016-08-28" 22.6
"2016-08-29" 24.2
"2016-08-30" 23.2
"2016-08-31" 23.3
"2016-09-01" 23.1
"2016-09-02" 21.5
"2016-09-03" 21.2
"2016-09-04" 22.5
"2016-09-05" 22.3
"2016-09-06" 23.3
"2016-09-07" 21.8
"2016-09-08" 21.5
"2016-09-09" 21.1
"2016-09-10" 22
"2016-09-11" 21.9
"2016-09-12" 21.9
"2016-09-13" 23.4
"2016-09-14" 23
"2016-09-15" 23.8
"2016-09-16" 24.1
"2016-09-17" 22.6
"2016-09-18" 22.7
"2016-09-19" 22
"2016-09-20" 22.4
"2016-09-21" 22.3
"2016-09-22" 22.7
"2016-09-23" 22.8
"2016-09-24" 23.4
"2016-09-25" 22.9
"2016-09-26" 23
"2016-09-27" 22.2
"2016-09-28" 22.7
"2016-09-29" 22.4
"2016-09-30" 22.6
"2016-10-01" 22.7
"2016-10-02" 22.2
"2016-10-03" 22.7
"2016-10-04" 22.5
"2016-10-05" 23
"2016-10-06" 22.2
"2016-10-07" 23.2
"2016-10-08" 23.3
"2016-10-09" 21
"2016-10-10" 22.8
"2016-10-11" 23.1
"2016-10-12" 23.1
"2016-10-13" 22.8
"2016-10-14" 22.7
"2016-10-15" 24.1
"2016-10-16" 23
"2016-10-17" 22.8
"2016-10-18" 22.7
"2016-10-19" 23
"2016-10-20" 22.4
"2016-10-21" 23.1
"2016-10-22" 22.2
"2016-10-23" 21.2
"2016-10-24" 22.5
"2016-10-25" 21.9
"2016-10-26" 20.8
"2016-10-27" 20.8
"2016-10-28" 20.2
"2016-10-29" 19.7
"2016-10-30" 21.1
"2016-10-31" 21.2
"2016-11-01" 22.4
"2016-11-02" 22.6
"2016-11-03" 22.2
"2016-11-04" 22
"2016-11-05" 21.5
"2016-11-06" 22.6
"2016-11-07" 21.7
"2016-11-08" 20.7
"2016-11-09" 20.8
"2016-11-10" 20.8
"2016-11-11" 22.4
"2016-11-12" 22.6
"2016-11-13" 21.1
"2016-11-14" 20.8
"2016-11-15" 22.2
"2016-11-16" 20.9
"2016-11-17" 18.6
"2016-11-18" 19.7
"2016-11-19" 19.7
"2016-11-20" 18.6
"2016-11-21" 16.4
